keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,name,reviews,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
sherman oaks trademark attorney,Sherman Oaks,Intellectual Property-LongTail-- Sherman Oaks.xlsx,10,Stubbs Alderton & Markiles Attorneys Assist Clients With Every ...,https://stubbsalderton.com/,"Stubbs Alderton & Markiles Attorneys specialize in corporate, VC, M&A, Business Litigation, Intellectual Property, Entertainment, Public Securities.",,,,,,,,,,,stubbsalderton.com,37,39,8,9657,586,143752,,
trademark lawyer sherman oaks,Sherman Oaks,Intellectual Property-LongTail-- Sherman Oaks.xlsx,3,Los Angeles Trademark Attorney | California Patent Lawyer | Milord ...,https://www.milordlaw.com/,"Call (310) 226-7878 - Milord & Associates, PC. is dedicated to serving our clients with a range of legal services including Trademark and Patent cases.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,milordlaw.com,19,28,3,23759,149,24453,,
trademark lawyer sherman oaks,Sherman Oaks,Intellectual Property-LongTail-- Sherman Oaks.xlsx,4,"Trademarks Attorney Sherman Oaks, Patent Registration ...",https://www.netshemlaw.com/intellectual-property,"Contact Law Offices of Netzah & Shem-Tov, law firm specializing in protecting your intellectual property including trademarks, copyrights, patents and trade ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,netshemlaw.com,22,27,1,835,85,1608,,
trademark lawyer sherman oaks,Sherman Oaks,Intellectual Property-LongTail-- Sherman Oaks.xlsx,6,"Jason Skinder, Sherman Oaks, California, United States of America",https://www.parkerip.com/ip-directory/member-details?MemberID=26266&Name=Jason-Skinder&City=Sherman-Oaks&State=California&Country=&PracticeArea=,"Jason Skinder. Parker & Parker Company - Patent and Trademark Attorneys - India, Parker & Parker Co. LLP An Intellectual Property Law Firm - India. Jason ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,parkerip.com,28,36,1,5343,907,53448,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,2,Ross Howell Sobel: Van Nuys DUI Attorney - Sherman Oaks DUI ...,https://www.rosshsobel.com/,Ross Sobel's knowledge of DUI law and extensive experience are unprecedented. We handle all types of DUI cases in Los Angeles County and Van Nuys.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,rosshsobel.com,19,29,12,853,120,6259,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,3,Sherman Oaks DUI Lawyer - Kraut Law Group,https://www.losangelescriminallawyer.pro/sherman-oaks.html,"The Kraut Criminal & DUI Lawyers offers a free and private consultation to all perspective clients in Shearman Oaks, California. Please contact a Sherman Oaks ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,losangelescriminallawyer.pro,46,46,5,84442,2805,170086,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,4,Sherman Oaks DUI and Criminal Defense - Phil Hache Law Office,https://www.philhachelaw.com/sherman-oaks/,"If you were arrested for a DUI, Criminal Charge, or a traffic ticket in Sherman Oaks, CA, call (818) 336-1384 for a free consultion with Attorney Phil ...",,,,,,,,,,,philhachelaw.com,23,24,1,4019,139,146485,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,5,Sherman Oaks DUI Attorney - The DUI ManThe DUI Man,https://dui1guy.com/sherman-oaks-dui-attorney/,"My firm and all of my associates are exceptionally experienced in the area of DUI Defense. As a veteran Sherman Oaks DUI lawyer, I take pride in fighting for ...",,,,,,,,,,,dui1guy.com,23,32,-1,1463,201,1463,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,7,"Shouse Law Group: An Aggressive, Proactive Approach to all Cases",https://www.shouselaw.com/,Our California DUI defense attorneys include former DUI prosecutors and law enforcement officers with decades of experience both prosecuting and defending cases ...,,,,,,,,,,,shouselaw.com,60,53,2,361460,17092,400924,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,8,Sigal Law Group | Sherman Oaks | Criminal Defense,https://www.la-criminal-defense.com/,Trustworthy and Excellent Lawyer. I got a DUI in 2012 and I mistakenly refused to take the breath analyzer- I was very scared and confused. Mr. Vitali ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,la-criminal-defense.com,20,32,22,2148,328,63010,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,9,Criminal Defense Attorneys | DUI/DWI Lawyers California,https://www.chesleylawyers.com/,"We are highly-skilled, aggressive, and knowledgeable criminal defense and DUI lawyers in California with extensive experience practicing criminal law.",,,,,,,,,,,chesleylawyers.com,32,35,3,5297,695,69489,,
dui attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,10,DUI | Sherman Oaks Criminal Defense Lawyer Killedjian Law ...,https://www.klc4law.com/dui.html,"We represent clients in both criminal and administrative DUI hearings, defending their freedom as well as their right to drive.",,,,,,,,,,,klc4law.com,5,18,5,121,15,655,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,1,Ross Howell Sobel: Van Nuys DUI Attorney - Sherman Oaks DUI ...,https://www.rosshsobel.com/,"Affordable. We strive to provide our clients affordable pricing that when needed includes payment plans, all while delivering top results. Top Rated.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,rosshsobel.com,19,29,12,853,120,6259,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,2,Sigal Law Group | Sherman Oaks | Criminal Defense,https://www.la-criminal-defense.com/,"Aggressive, Experienced Representation at Affordable Prices · Got me out of a jam · Great Lawyer · Best Attorney · Trustworthy and Excellent Lawyer.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,la-criminal-defense.com,20,32,22,2148,328,63010,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,4,Affordable Dui Attorney Los Angeles,https://www.dui-attorney-la.com/Affordable-Dui-Attorney-Los-Angeles,Working with Affordable Dui Attorney will give you the best chance for achieving a successful outcome once your case has come to an end.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,dui-attorney-la.com,23,35,-1,10607,303,10607,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,5,"THE BEST 10 DUI Law near ENCINO, LOS ANGELES, CA - Yelp",https://m.yelp.com/search?cflt=duilawyers&find_loc=Encino%2C+CA,... Attorney · Dui Attorney · Affordable Family Law Attorney · Cheap Traffic Attorney · Criminal Attorney · Law Firm · Civil Attorney · Family Law · Personal Injury ...,,,,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,6,Affordable Criminal Defense Attorney Los Angeles | Sigal Law Group,https://www.la-criminal-defense.com/blog/affordable-criminal-defense-attorney-los-angeles,"An attorney who is straight out of law school may be cheaper and seem like an affordable criminal defense attorney but in reality, that attorney ...",,,,,,,,,,,la-criminal-defense.com,20,32,22,2148,328,63010,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,7,Affordable Los Angeles DUI Attorney & Criminal Defense Lawyer ...,https://attorneyduilosangeles.com/,"If you or your loved one is arrested for DUI, call (818) 921 7744 anytime to talk directly to an Affordable Los Angeles DUI attorney or contact us online to ...",,,,,,,,,,,attorneyduilosangeles.com,18,36,1,3765,390,25783,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,8,Affordable Criminal Charges Legal Representation Los Angeles,https://www.melnickdefense.com/Affordable_Criminal_Charges_Legal_Representation_Los_Angeles.php,We have been proudly serving the Los Angeles County region and all of California with affordable and aggressive criminal defense services since ...,,,,,,,,,,,melnickdefense.com,18,33,1,1318,213,1318,,
cheap dui lawyers,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,10,"The Denver Post – Colorado breaking news, sports, business ...",https://www.denverpost.com/,Free and Cheap · Cannabis · Recipes · Denver Post Store · Classifieds · Classifieds · Automotive · Homes · Jobs · Branded Content · Paid Content by Brandpoint.,,,,,,,,,,,denverpost.com,89,66,2,24571189,201562,424344170,,
attorney for credit card debt,Sherman Oaks, Bankruptcy-LongTail-- Sherman Oaks.xlsx,1,Los Angeles Credit Card Debt Lawyer,https://www.wslaw.com/los-angeles-credit-card-debt-attorneys/,Los Angeles bankruptcy attorneys Wadhwani & Shanfeld help consumers deal with crippling credit card debt in Chapter 7 & Chapter 13 bankruptcy & debt ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,wslaw.com,27,33,1,8112,360,87283,,
attorney for credit card debt,Sherman Oaks, Bankruptcy-LongTail-- Sherman Oaks.xlsx,2,Sherman Oaks Credit Card Debt Lawyer,https://www.wslaw.com/sherman-oaks-credit-card-debt-lawyer/,"At Wadhwani & Shanfeld, our Sherman Oaks credit card debt lawyers have seen it all, and are prepared to do whatever it takes to protect your best interests.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,wslaw.com,27,33,1,8112,360,87283,,
attorney for credit card debt,Sherman Oaks, Bankruptcy-LongTail-- Sherman Oaks.xlsx,3,Sherman Oaks Debt Lawyer :: McCarthy Law PLC,https://mccarthylawyer.com/our-lawyers/david-a-taran-attorney-mccarthy-law-plc/,David A. Taran is a qualified Sherman Oaks debt lawyer servicing the area. Call now for a Free Consultation. Make sure you know your debt options.,,,,,,,,,,,mccarthylawyer.com,32,41,1,7089,1043,18102,,
attorney for credit card debt,Sherman Oaks, Bankruptcy-LongTail-- Sherman Oaks.xlsx,4,Los Angeles Consumer Lawyers | Credit Identity Theft & Fraud ...,https://mblawapc.com/,"At Martin & Bontrager, APC, our Los Angeles consumer law and debt collection attorneys obtain compensation for victims of debt collection abuse, credit report ...",,,,,,,,,,,mblawapc.com,15,33,5,845,239,29891,,
attorney for credit card debt,Sherman Oaks, Bankruptcy-LongTail-- Sherman Oaks.xlsx,8,Creditor Abuse FDCPA | Los Angeles Debt Relief Lawyers Bereliani ...,https://www.berelianilaw.com/creditor-abuse-fdcpa.html,"At the Bereliani Law Firm, our Los Angeles creditor abuse lawyers will work hard to put an end to creditor abuse, and if justified, sue the collection agency ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,berelianilaw.com,19,30,2,5127,173,5965,,
dwi attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,1,Ross Howell Sobel: Van Nuys DUI Attorney - Sherman Oaks DUI ...,https://www.rosshsobel.com/,Call 818-582-2350 to schedule your free DUI consultation today. We will discuss possible strategies and help put your mind at ease.,,,,,,,,,,,rosshsobel.com,19,29,12,853,120,6259,,
dwi attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,4,Sherman Oaks DUI Lawyer - Kraut Law Group,https://www.losangelescriminallawyer.pro/sherman-oaks.html,"If you or a loved one is being investigated for driving under the influence of alcohol or drugs, please contact a Sherman Oaks DUI lawyer at the Kraut Criminal ...",,,,,,,,,,,losangelescriminallawyer.pro,46,46,5,84442,2805,170086,,
dwi attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,5,About | Shevin Law Group | Sherman Oaks Lawyer,https://www.shevinlaw.com/about/,"Drunk driving charges and DMV matters; Federal criminal charges such as tax crimes, embezzlement and fraud; Advising on cannabis laws and regulations; Cannabis ...",,,,,,,,,,,shevinlaw.com,25,29,1,14540,176,24009,,
dwi attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,6,Sigal Law Group | Sherman Oaks | Criminal Defense,https://www.la-criminal-defense.com/,Trustworthy and Excellent Lawyer. I got a DUI in 2012 and I mistakenly refused to take the breath analyzer- I was very scared and confused. Mr. Vitali..,,,,,,,,,,,la-criminal-defense.com,20,32,22,2148,328,63010,,
dwi attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,8,Criminal Defense Attorneys | DUI/DWI Lawyers California,https://www.chesleylawyers.com/,"We are highly-skilled, aggressive, and knowledgeable criminal defense and DUI lawyers in California with extensive experience practicing criminal law.",,,,,,,,,,,chesleylawyers.com,32,35,3,5297,695,69489,,
dwi attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,9,Sherman Oaks DUI and Criminal Defense - Phil Hache Law Office,https://www.philhachelaw.com/sherman-oaks/,"If you were arrested for a DUI, Criminal Charge, or a traffic ticket in Sherman Oaks, CA, call (818) 336-1384 for a free consultion with Attorney Phil ...",,,,,,,,,,,philhachelaw.com,23,24,1,4019,139,146485,,
dwi attorney near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,10,DUI | Sherman Oaks Criminal Defense Lawyer Killedjian Law ...,https://www.klc4law.com/dui.html,"We represent clients in both criminal and administrative DUI hearings, defending their freedom as well as their right to drive.",,,,,,,,,,,klc4law.com,5,18,5,121,15,655,,
dwi lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,3,Ross Howell Sobel: Van Nuys DUI Attorney - Sherman Oaks DUI ...,https://www.rosshsobel.com/,Attorney Sobel is recognized as a candid and extremely competent lawyer by judges and prosecutors. If you or a loved one is facing a DUI criminal charge and are ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,,,rosshsobel.com,19,29,12,853,120,6259,,
dwi lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,5,Criminal Defense Attorneys | DUI/DWI Lawyers California,https://www.chesleylawyers.com/,"We are highly-skilled, aggressive, and knowledgeable criminal defense and DUI lawyers in California with extensive experience practicing criminal law.",,,,,,,,,,,chesleylawyers.com,32,35,3,5297,695,69489,,
dwi lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,6,Sherman Oaks DUI and Criminal Defense - Phil Hache Law Office,https://www.philhachelaw.com/sherman-oaks/,"Sherman Oaks (near Van Nuys Court): 15303 Ventura Blvd., 9th ... Sherman Oaks Criminal Attorney, Sherman Oaks DUI Lawyer, Sherman Oaks Speeding Ticket.",,,,,,,,,,,philhachelaw.com,23,24,1,4019,139,146485,,
dwi lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,8,Sherman Oaks DUI Criminal Defense Attorneys,https://www.losangelescriminaldefenselawyer.org/dui-defense-sherman-oaks-ca/,"For the best DUI defense, call Winfield Law! Criminal Drug Charges & Dui Attorney. With meticulous study and careful analysis of your case's evidence and ...",,,,,,,,,,,losangelescriminaldefenselawyer.org,41,28,1,386441,905,1121885,,
dwi lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,9,Sherman Oaks DUI Lawyer - Law Offices of Christopher Chaney,https://www.ceclaw.net/sherman-oaks-dui-lawyer/,Your DUI lawyer can explain the criminal justice process and your rights as a criminal defendant. Defenses in DUI Cases. Depending on the circumstances of your ...,,,,,,,,,,,ceclaw.net,25,30,3,3230,343,97277,,
dwi lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,10,About | Shevin Law Group | Sherman Oaks Lawyer,https://www.shevinlaw.com/about/,Consult with our Los Angeles criminal defense lawyers at Shevin Law Group by dialing (818) 918-5838 or contact us online. Super Lawyers - 10 Years. Lead ...,,,,,,,,,,,shevinlaw.com,25,29,1,14540,176,24009,,
oui lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,1,"Sherman Oaks, California OUI Attorney | Sherman Oaks OUI Lawyer",https://www.findaduiattorney.com/California/Los-Angeles/Sherman-Oaks/OUI.aspx,"Finding a Sherman Oaks OUI attorney is easy when you use our directory, as you can see by reviewing the following search results. These legal professionals ...",,,,,,,,,,,findaduiattorney.com,10,31,21,1970,270,9656617,,
oui lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,2,Sherman Oaks DUI Criminal Defense Attorneys,https://www.losangelescriminaldefenselawyer.org/dui-defense-sherman-oaks-ca/,"Arrested for drunk driving or a DUI? Get charges reduced or dropped with our dedicated, experienced Local Sherman Oaks DUI defense attorneys.",,,,,,,,,,,losangelescriminaldefenselawyer.org,41,28,1,386441,905,1121885,,
oui lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,3,Los Angeles DUI Attorney | Felony DUI lawyer,https://www.dui-attorney-la.com/,... way to achieve best possible solution for your drunk driving case. 1436 S. La Cienega Blvd. Suite 111. Los Angeles CA 90035. USA. (888) 579-9996 info@dui ...,,,,,,,,,,,dui-attorney-la.com,23,35,-1,10607,303,10607,,
oui lawyers near me,Sherman Oaks,DUI-HighVolume-- Sherman Oaks.xlsx,4,Los Angeles DUI Defense Lawyer - Chudnovsky Law,https://toplawyer.law/los-angeles-dui-defense-lawyer/,"Experienced Los Angeles DUI Drunk Driving Defense Lawyer. We have an extensive record of handling DUI cases throughout Los Angeles. In fact, we've helped ...",,,,,,,,,,,toplawyer.law,36,46,-1,61349,2115,61378,,
